FileName,images,loc,ean,name,variant,price,MPN,description,category
badeanzug-mit-tiefem-r%C3%BCckenausschnitt-ug0ug00457dyg.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00457_DYG_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00457_DYG_alternate1?$main$",https://de.tommy.com/badeanzug-mit-tiefem-r%C3%BCckenausschnitt-ug0ug00457dyg,"8720113927071,8720113927088,8720113927095,8720113927101","Badeanzug mit tiefem Rückenausschnitt","IRIS BLUE",49.9,UG0UG00457DYG,"Für einen Eyecatcher am Pool sorgt dieser coole Badeanzug im 90s-Style mit tiefem Rückenausschnitt, schmalen Trägern und zweifarbigem Logo.",Bademode
badeanzug-mit-tropen-print-uw0uw029340k6.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02934_0K6_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02934_0K6_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02934_0K6_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02934_0K6_alternate3?$main$",https://de.tommy.com/badeanzug-mit-tropen-print-uw0uw029340k6,"8720113929365,8720113929389,8720113929518,8720113929525,8720113929549","Badeanzug mit Tropen-Print","HILFIGER TROPIC OVERSHADOW",100.0,UW0UW029340K6,"Mühelosen Style bietet dir dieser Badeanzug mit Tropen-Print und verstellbaren Trägern samt Tommy Hilfiger Flags aus Metall.",Bademode
badehose-aus-recycling-nylon-mit-tunnelzug-um0um02101dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02101_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02101_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02101_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02101_DW5_alternate3?$main$",https://de.tommy.com/badehose-aus-recycling-nylon-mit-tunnelzug-um0um02101dw5,"8720113532039,8720113532046,8720113532053,8720113532060,8720113532077","Badehose aus Recycling-Nylon mit Tunnelzug","DESERT SKY",45.0,UM0UM02101DW5,"In dieser schlichten Badehose aus Recycling-Nylon mit Tunnelzug trägst du genau das richtige Maß an Stoff.",Bademode
badehose-mit-logo-am-bein-ub0ub00359dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00359_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00359_DW5_alternate1?$main$",https://de.tommy.com/badehose-mit-logo-am-bein-ub0ub00359dw5,"8720113532442,8720113532459,8720113532466,8720113532473","Badehose mit Logo am Bein","DESERT SKY",39.9,UB0UB00359DW5,"Diese Badehose liegt dank Stretch-Gewebe eng am Körper an und sorgt so durch Aerodynamik für Vorsprung beim Tauchen im Pool.",Bademode
bademantel-aus-frottee-2s87905539416.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/2S87905539_416_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905539_416_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905539_416_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905539_416_alternate3?$main$",https://de.tommy.com/bademantel-aus-frottee-2s87905539416,"8719107568482,8719107568505,8719107568536,8719107568451","Bademantel aus Frottee","NAVY BLAZER-PT",89.9,2S87905539416,"Dieser warme und weiche Baumwoll-Bademantel mit maskulinem Schnitt überzeugt mit zwei großen Taschen und einer aufgestickten Tommy Hilfiger Flag auf der Brust.","Loungewear & Nachtwäsche"
bademantel-mit-kapuze-2s87905573416.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/2S87905573_416_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905573_416_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905573_416_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/2S87905573_416_alternate3?$main$",https://de.tommy.com/bademantel-mit-kapuze-2s87905573416,"8719107568635,8719107568550,8719107568581,8719107568604","Bademantel mit Kapuze","NAVY BLAZER-PT",99.9,2S87905573416,"Dieser bequeme Frottee-Bademantel aus reiner Baumwolle hält dich beim Entspannen warm und ist durch die lässige Kapuze und die großen Taschen zudem auch praktisch.","Loungewear & Nachtwäsche"
bademantel-mit-signatur-logo-ug0ug00517dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00517_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00517_DW5_alternate1?$main$",https://de.tommy.com/bademantel-mit-signatur-logo-ug0ug00517dw5,"8720114056572,8720114056589,8720114056596,8720114056701","Bademantel mit Signatur-Logo","DESERT SKY",79.9,UG0UG00517DW5,"Ideal zum Einkuscheln und Chillen ist dieser Bademantel aus Bio-Baumwolle mit Taillengürtel zum Binden.",Mädchen
bademantel-mit-waffelstruktur-und-kapuze-uw0uw02901ybr.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02901_YBR_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02901_YBR_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02901_YBR_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02901_YBR_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02901_YBR_alternate4?$main$",https://de.tommy.com/bademantel-mit-waffelstruktur-und-kapuze-uw0uw02901ybr,"8720113413185,8720113413406,8720113413420,8720113413451","Bademantel mit Waffelstruktur und Kapuze",WHITE,109.9,UW0UW02901YBR,"Mache es dir in diesem Bademantel aus Bio-Baumwolle mit Waffelstruktur, Kapuze und Taillengürtel zum Binden so richtig gemütlich.",Nachtwäsche
badeschuh-aus-gummi-mit-flag-design-em0em00689bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00689_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00689_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00689_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00689_BDS_alternate3?$main$",https://de.tommy.com/badeschuh-aus-gummi-mit-flag-design-em0em00689bds,"8720113546791,8720113546821,8720113546876,8720113546913,8720113546951,8720113547019,8720113547071","Badeschuh aus Gummi mit Flag-Design",BLACK,44.9,EM0EM00689BDS,"Mit vorgeformtem Fußbett und auffälligem Flag-Design ist dieser lässige Badeschuh bequem und cool zugleich.","Sandalen & Zehentrenner"
badeschuh-mit-color-block-logo-ef00030988336.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030988_336_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030988_336_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030988_336_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030988_336_alternate3?$main$",https://de.tommy.com/badeschuh-mit-color-block-logo-ef00030988336,"8056380504302,8056380504319,8056380504326,8056380504333,8056380504340,8056380504357,8056380504364,8056380504371,8056380504388,8056380504395,8056380504401,8056380504418,8056380504425,8056380504432,8056380504449,8056380504456","Badeschuh mit Color Block-Logo",WHITE/BLUE,35.0,EF00030988336,"Dieser coole und bequeme Badeschuh punktet mit Tommy-Farben und dem Tommy Hilfiger-Logo vorne.",Jungen
badeschuh-mit-doppeltem-riemen-en0en01304tou.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EN0EN01304_TOU_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EN0EN01304_TOU_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EN0EN01304_TOU_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EN0EN01304_TOU_alternate3?$main$",https://de.tommy.com/badeschuh-mit-doppeltem-riemen-en0en01304tou,"8720113536600,8720113536624,8720113536648,8720113536655,8720113536679,8720113536693,8720113536808","Badeschuh mit doppeltem Riemen","PINK DAISY",39.9,EN0EN01304TOU,"Bei diesem coolen Badeschuh mit farbenfrohem Logomuster-Detail bedeutet der doppelte Riemen auch doppelt so viel Style.",Sandalen
badeschuh-mit-flag-print-ef00030675100.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030675_100_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030675_100_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030675_100_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030675_100_alternate3?$main$",https://de.tommy.com/badeschuh-mit-flag-print-ef00030675100,"8056380390653,8056380390660,8056380390677,8056380390684,8056380390691,8056380390707,8056380390714,8056380390721,8056380390738,8056380390745,8056380390752,8056380390769,8056380390776,8056380390783,8056380390790","Badeschuh mit Flag-Print",WHITE,33.0,EF00030675100,"Schnell hineingeschlüpft in diesen Badeschuh mit Tommy Hilfiger Flag am Riemen und das lustige Strandleben kann kommen.",Mädchen
badeschuh-mit-logo-und-flag-ef00031123100.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031123_100_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031123_100_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031123_100_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031123_100_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031123_100_alternate4?$main$",https://de.tommy.com/badeschuh-mit-logo-und-flag-ef00031123100,"8056380683304,8056380683311,8056380683328,8056380683335,8056380683342,8056380683359,8056380683366,8056380683373,8056380683380,8056380683397,8056380683403,8056380683410","Badeschuh mit Logo und Flag",WHITE,35.0,EF00031123100,"Cool am Pool ist dieser Logo-Badeschuh mit auffälliger Flag auf dem Obermaterial und bequemem Fußbett.",Jungen
badeschuh-mit-mehrfarbigen-streifen-ef00031120100.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031120_100_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031120_100_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031120_100_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00031120_100_alternate3?$main$",https://de.tommy.com/badeschuh-mit-mehrfarbigen-streifen-ef00031120100,"8056380682703,8056380682710,8056380682727,8056380682734,8056380682741,8056380682758,8056380682765,8056380682772,8056380682789,8056380682796,8056380682802,8056380682819","Badeschuh mit mehrfarbigen Streifen",WHITE,35.0,EF00031120100,"Perfekt für einen Tag am Pool oder im Garten ist dieser bequeme Streifen-Badeschuh zum einfachen Hineinschlüpfen.",Jungen
badeschuh-mit-metallic-riemen-ef00030889341.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030889_341_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030889_341_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030889_341_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/EF00030889_341_alternate3?$main$",https://de.tommy.com/badeschuh-mit-metallic-riemen-ef00030889341,"8056380490223,8056380490230,8056380490247,8056380490254,8056380490261,8056380490278,8056380490285,8056380490292,8056380490308,8056380490315,8056380490322,8056380490339,8056380490346,8056380490353,8056380490360","Badeschuh mit Metallic-Riemen","ROSE GOLD",35.0,EF00030889341,"Dieser Badeschuh verleiht sommerlichen Outfits durch den Metallic-Riemen mit farbenfrohem Stern-Print einen schimmernden, eleganten Twist.",Mädchen
baggy-jeans-shorts-mit-color-block-eins%C3%A4tzen-dw0dw100931ab.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10093_1AB_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10093_1AB_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10093_1AB_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10093_1AB_alternate3?$main$",https://de.tommy.com/baggy-jeans-shorts-mit-color-block-eins%C3%A4tzen-dw0dw100931ab,"8720113508973,8720113509116,8720113509147,8720113509185,8720113509437,8720113509475","Baggy Jeans-Shorts mit Color Block-Einsätzen","FAME MIX LB RGD",99.9,DW0DW100931AB,"Nostalgische 90s-Vibes verbreiten diese Baggy Fit Jeans-Shorts mit auffälligen Color Block-Einsätzen.",Shorts
baggy-jeansshorts-dm0dm105511ab.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10551_1AB_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10551_1AB_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10551_1AB_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10551_1AB_alternate3?$main$",https://de.tommy.com/baggy-jeansshorts-dm0dm105511ab,"8720113462725,8720113462855,8720113463067,8720113463173,8720113463371,8720113463432","Baggy Jeansshorts","SHANE MIX LB COM",99.9,DM0DM105511AB,"Logo-Applikation und Tunnelzug in Kontrast-Farbe sorgen bei diesen Retro-inspirierten Baggy Fit Shorts mit bequemem Stretch-Taillenbund für Farbakzente.",Shorts
baker-boy-m%C3%BCtze-aus-bio-baumwolle-aw0aw098050f4.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09805_0F4_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09805_0F4_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09805_0F4_alternate2?$main$",https://de.tommy.com/baker-boy-m%C3%BCtze-aus-bio-baumwolle-aw0aw098050f4,8720113704610,"Baker Boy-Mütze aus Bio-Baumwolle",NEUTRAL,49.9,AW0AW098050F4,"Diese Baker Boy-Mütze mit edlen, goldfarbenen Monogramm-Highlights sorgt für lässige Vintage-Vibes."," Handschuhe & Schals"
balconette-bh-mit-spitzen-detail-uw0uw02420tjp.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02420_TJP_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02420_TJP_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02420_TJP_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02420_TJP_alternate3?$main$",https://de.tommy.com/balconette-bh-mit-spitzen-detail-uw0uw02420tjp,"8720111639723,8720111638863,8720111638931,8720111638986,8720111639792,8720111640101,8720111639044,8720111640125,8720111639822,8720111640156,8720111639204,8720111639860,8720111639259,8720111640002,8720111640033,8720111639419,8720111640071,8720111639488,8720111639549","Balconette-BH mit Spitzen-Detail","PALE PINK",44.9,UW0UW02420TJP,"Die filigrane Spitze am Unterbrustband verleiht diesem eleganten Balconette-BH einen femininen Look.",Lingerie
balconette-bikinioberteil-mit-blumen-print-uw0uw029150k6.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02915_0K6_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02915_0K6_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02915_0K6_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02915_0K6_alternate3?$main$",https://de.tommy.com/balconette-bikinioberteil-mit-blumen-print-uw0uw029150k6,"8720114031975,8720114031982,8720114031999,8720114032507,8720114032514,8720114032521,8720114032538,8720114032545,8720114032552,8720114032569,8720114032576,8720114032583,8720114032590,8720114032606,8720114032613,8720114042421,8720114042438","Balconette-Bikinioberteil mit Blumen-Print","HILFIGER TROPIC OVERSHADOW",55.0,UW0UW029150K6,"Dieses geblümte Balconette-Bikinioberteil mit stützenden Bügeln und verstellbaren Trägern sorgt am Pool für einen coolen Retro-Look.",Bademode
bandeau-bikinioberteil-in-color-block-uw0uw02939dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02939_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02939_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02939_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02939_DW5_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02939_DW5_alternate4?$main$",https://de.tommy.com/bandeau-bikinioberteil-in-color-block-uw0uw02939dw5,"8720113410900,8720113410924,8720113410931,8720113410955,8720113410979","Bandeau-Bikinioberteil in Color Block","DESERT SKY",45.0,UW0UW02939DW5,"Für einen abwechslungsreichen Strandlook kannst du dieses Bandeau-Bikinioberteil in Color Block samt Signatur-Logo mit oder ohne Kontrast-Bindebänder tragen.",Bademode
bandeau-bikinioberteil-mit-fixierten-cups-uw0uw02908dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02908_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02908_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02908_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02908_DW5_alternate3?$main$",https://de.tommy.com/bandeau-bikinioberteil-mit-fixierten-cups-uw0uw02908dw5,"8720113931597,8720113931603,8720113931610,8720113931627,8720113931634","Bandeau-Bikinioberteil mit fixierten Cups","DESERT SKY",55.0,UW0UW02908DW5,"Setz am Pool ein schickes Statement dank diesem Bandeau-Bikinioberteil mit Retro-Silhouette und maritimen Knöpfen.",Bademode
bandeau-bikinioberteil-mit-leoparden-print-uw0uw02960xic.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02960_XIC_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02960_XIC_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02960_XIC_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02960_XIC_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02960_XIC_alternate4?$main$",https://de.tommy.com/bandeau-bikinioberteil-mit-leoparden-print-uw0uw02960xic,"8720113928672,8720113928696,8720113928726,8720113928757,8720113928795","Bandeau-Bikinioberteil mit Leoparden-Print","CORNELL RED",45.0,UW0UW02960XIC,"Stich am Strand aus der Masse heraus – in diesem Bandeau-Bikinioberteil aus Recycling-Nylon mit Leoparden-Print auf dem abnehmbaren Nackenträger.",Bademode
bandeau-bikinioberteil-mit-th-print-uw0uw027020k8.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02702_0K8_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02702_0K8_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02702_0K8_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02702_0K8_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02702_0K8_alternate4?$main$",https://de.tommy.com/bandeau-bikinioberteil-mit-th-print-uw0uw027020k8,"8720113928030,8720113928085,8720113928214,8720113928245,8720113928252","Bandeau-Bikinioberteil mit TH-Print","HILFIGER ALLOVER PRINT WHITE",45.0,UW0UW027020K8,"Bei diesem Bandeau-Bikinioberteil mit farbenfrohem TH-Print sorgt der Nackenträger aus gedrehten Kordeln für einen maritimen Look.",Bademode
baseball-cap-aus-bio-baumwolle-am0am07342dy8.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07342_DY8_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07342_DY8_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07342_DY8_alternate2?$main$",https://de.tommy.com/baseball-cap-aus-bio-baumwolle-am0am07342dy8,8720113717917,"Baseball-Cap aus Bio-Baumwolle","COLORADO INDIGO",29.9,AM0AM07342DY8,"Gib deinen Freizeit-Looks eine sportliche Note dank dieser Baseball-Cap aus Bio-Baumwolle im schlichten Tommy-Style."," Handschuhe & Schals"
baseball-cap-aus-bio-baumwolle-in-color-block-aw0aw09765c87.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09765_C87_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09765_C87_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09765_C87_alternate2?$main$",https://de.tommy.com/baseball-cap-aus-bio-baumwolle-in-color-block-aw0aw09765c87,8720113705457,"Baseball-Cap aus Bio-Baumwolle in Color Block","TWILIGHT NAVY",39.9,AW0AW09765C87,"Die Inspiration für diese Baseball-Cap aus reiner Bio-Baumwolle mit Tommy-Badge vorne stammt aus den Archiven und sorgt für auffälligen Retro-Style."," Handschuhe & Schals"
baseball-cap-aus-bio-baumwolle-mit-flag-am0am071700gy.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07170_0GY_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07170_0GY_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07170_0GY_alternate2?$main$",https://de.tommy.com/baseball-cap-aus-bio-baumwolle-mit-flag-am0am071700gy,8720113723109,"Baseball-Cap aus Bio-Baumwolle mit Flag","DEEP CRIMSON CB",29.9,AM0AM071700GY,"Die aufgestickte große Flag sorgt bei dieser alltagstauglichen Baseball-Cap aus reiner Bio-Baumwolle für etwas Tommy-Flair."," Handschuhe & Schals"
