id,name,variant,price,brand
NI121A0EK-A11,jogginghose,platinum tint,54.95,nike sportswear
N1241A0UX-C11,laufschuh neutral,dark smoke greymetallic pewterblacksummit white,143.95,nike performance
N1242E0VU-K11,kurze sporthose,obsidianwhite,29.9,nike performance
NI121A0EZ-G11,jogginghose,crimson bliss,32.95,nike sportswear
NI113D0AY-A13,sneaker low,whiteforest green,55.95,nike sportswear
NI123K01S-Q11,sweatjacke,blackwhite,44.95,nike sportswear
N1242D3SJ-Q11,vereinsmannschaften,black,39.95,nike performance
NI121A0BV-B12,jogginghose,coconut milk,44.95,nike sportswear
N1242F0LO-K11,vereinsmannschaften,midnight navyuniversity red,64.99,nike performance
N1282H01S-E11,badeshorts,volt,32.95,nike performance
NI122S0F7-Q11,kapuzenpullover,black,63.45,nike sportswear
N1241E135-Q11,tights,blackwhite,47.95,nike performance
N1242D1EH-Q11,funktionsshirt,blackwhite,23.7,nike performance
N1242D3JQ-Q14,tshirt print,blackwhite,18.79,nike performance
N1242D3JQ-Q16,tshirt print,schwarzweissgrau,21.79,nike performance
N1242D3JQ-Q15,tshirt print,black,19.95,nike performance
NI122O0NJ-A11,tshirt print,white,29.95,nike sportswear
NI121D0KL-C11,sweatjacke,grey heathermatte silverwhite,41.95,nike sportswear
N1241D1D4-M11,tshirt print,light green spark,19.99,nike performance
N1242D35U-C11,vereinsmannschaften,dark grey heather,24.99,nike performance
N1243E0X2-K11,shorts,blue voidblue voidbarely volt,29.99,nike performance
N1241E1AV-C11,kurze sporthose,smoke greysmoke greyclear,31.95,nike performance
N1241E1B7-C11,tights,smoke grey heatherobsidianwhite,29.95,nike performance
NI122O0MK-C11,tshirt print,iron grey,22.99,nike sportswear
N1241D12C-J11,funktionsshirt,barely rosesummit white,21.15,nike performance
N1243E0RT-J11,tights,sunset pulse,23.75,nike performance
N1242L07E-Q11,beinwaermer,schwarzweiss,17.46,nike performance
NI126G03Y-A11,tshirt print,pure,19.95,nike sportswear
N1243A0XZ-C12,laufschuh neutral,photon dustmetallic silvergame royalblack,29.95,nike performance
N1243A0XZ-C14,laufschuh neutral,light smoke greypink foamsmoke greywhite,25.45,nike performance
N1243A0XZ-C13,laufschuh neutral,smoke greysunset pulseblackwhite,29.95,nike performance
N1241E194-Q11,sporthose,black,26.15,nike performance
N1243A0XZ-C15,laufschuh neutral,smoke greyvoltblackwhite,29.95,nike performance
N1242G0QJ-Q11,kapuzenpullover,black,109.99,nike performance
NI121G063-Q11,trainingsjacke,blackwhite,44.99,nike sportswear
N1243E0V3-Q11,vereinsmannschaften,schwarzblau,39.9,nike performance
NI115O00N-G11,sneaker low,university redblackwhitesky grey,49.95,nike sportswear
NI121A0F4-Q11,hosen,blackwhite,19.95,nike sportswear
N1242G0FQ-Q11,trainingsjacke,blackblack,52.45,nike performance
N1243B0JO-K11,trekkingsandale,hyper cobaltwhitewolf grey,24.99,nike performance
NI115O02U-Q11,sneaker low,blackbarely green,119.95,nike sportswear
N1243B0JO-K12,trekkingsandale,blue voidsignal bluepure platinum,24.95,nike performance
N1242D2HP-A11,tshirt print,white,29.95,nike performance
NI122T053-C11,leichte jacke,iron greyblack,71.95,nike sportswear
N1243D0Z8-P11,funktionsshirt,mottled teal,39.95,nike performance
NI122T04R-C12,leichte jacke,light smoke greysailphoton dust,54.9,nike sportswear
N1242A1RW-Q14,fussballschuh nocken,blackdark smoke greychile red,70.0,nike performance
N1242A1RW-Q15,fussballschuh nocken,blacksiren redlight photo blue,95.6,nike performance
N1243K0E7-K11,vereinsmannschaften,blau,74.95,nike performance
N1242A23W-Q11,fussballschuh multinocken,blackcyber,58.45,nike performance
N1242A1RW-Q13,fussballschuh nocken,black,98.11,nike performance
N1242A1S8-Q13,fussballschuh stollen,blackdark smoke grey,56.95,nike performance
N1242D2ED-K12,tshirt print,mystic navy,20.0,nike performance
NI154O029-Q11,tagesrucksack,blackreflective,29.65,nike sportswear
N1241F08R-M11,trainingsjacke,gruenweiss,39.99,nike performance
NI116D0AS-A11,sneaker low,whiteblackdesert ochrelight brown,49.95,nike sportswear
NI122S08A-C11,sweatjacke,dark grey heather,69.99,nike sportswear
N1242E1OX-K12,kurze sporthose,obsidianroyal bluewhite,31.59,nike performance
NI121J0EN-Q11,sweatjacke,black,38.95,nike sportswear
N1242D3KC-M11,funktionsshirt,dark teal green,50.15,nike performance
NI121J0EJ-H11,sweatjacke,orange trance,51.95,nike sportswear
N1242D3VJ-K11,tshirt print,light dewaquamarinewhite,27.99,nike performance
N1243E0S0-G12,kurze sporthose,university red,14.99,nike performance
N1241E1A8-T11,jogginghose,weiss blau,29.99,nike performance
N1242F0K2-K11,nationalmannschaft,bright blueblack,64.99,nike performance
NI121A0DT-B11,jogginghose,light bone,56.45,nike sportswear
NI121C02Y-A11,jerseykleid,white,29.95,nike sportswear
N1241A0YX-K11,laufschuh natural running,hydrogen bluefootball greyblack,109.85,nike performance
NI126G018-Q11,tshirt print,black,24.99,nike sportswear
NI122S0G3-T11,sweatshirt,spruce auralight bone,59.95,nike sportswear
NI112O0JH-A11,sneaker low,whitelight smoke greysailcrimson tinthyper crimson,129.95,nike sportswear
N1241D1CB-Q11,funktionsshirt,black,39.95,nike performance
NI122O0IU-A11,tshirt print,white,25.0,nike sportswear
NI122O0J6-A11,tshirt print,white,21.15,nike sportswear
N1242A1XK-Q11,laufschuh neutral,blackanthracite,54.95,nike performance
N1242A1XK-Q12,laufschuh neutral,blackwhiteanthracite,54.95,nike performance
NI111A0IL-J12,sneaker low,barely rosewhitesilverlilacblackwhite,76.45,nike sportswear
NI154Q009-C13,cap,light smoke greyblack,24.95,nike sportswear
NI111A0IL-J13,sneaker low,light bonebarely voltpralineblackwhite,69.9,nike sportswear
N1242E1CA-Q11,kurze sporthose,blackreflective silver,34.5,nike performance
N1241A0WY-Q13,multicourt tennisschuh,blackmetallic red bronzewhite,149.99,nike performance
N1242D2BK-E11,funktionsshirt,university goldblack,25.06,nike performance
N1241A0WY-Q11,multicourt tennisschuh,blackwhitepink foamdark smoke grey,89.95,nike performance
N1241I0A4-C11,sportbh mittlerer stuetzkraft,blackdark smoke grey,34.95,nike performance
NI126B01V-K11,jogginghose,blue voidwhitegame royal,39.95,nike sportswear
NI114D0AC-Q11,sneaker low,black,89.95,nike sportswear
N1242A25U-Q12,laufschuh neutral,blackuniversity redlight smoke greywhite,84.95,nike performance
N1242E1A9-M11,kurze sporthose,galactic jade,29.65,nike performance
N1244A0B3-850,fuesslinge,black,13.95,nike performance
NI123G00N-I11,tshirt print,grand purple,17.95,nike sportswear
N1242D433-M11,funktionsshirt,gruen,89.57,nike performance
NI114D03X-A11,sneaker low,white,66.49,nike sportswear
N1242D2VB-G12,tshirt basic,fusion red,27.95,nike performance
N1244E13Q-K11,sporttasche,midnight navy black white,28.08,nike performance
N1244D03P-A11,stutzen,white,9.95,nike performance
NI114D0IQ-K11,sneaker low,fogroyaliron,64.9,nike sportswear
N1242E1U2-C11,vereinsmannschaften,grau,49.95,nike performance
N1243D1K6-A11,vereinsmannschaften,white,55.95,nike performance
N1243D1GS-Q11,vereinsmannschaften,black,62.95,nike performance
NI121D0MB-Q11,top,blackwhite,24.99,nike sportswear
N1242E1BV-K12,kurze sporthose,game royalsilver,39.95,nike performance
N1242E1C7-K12,kurze sporthose,pacific blueblackghost green,24.9,nike performance
NI123G037-M11,tshirt print,barely green,22.95,nike sportswear
NI115O021-C11,sneaker low,wolf greyblackiron greywhite,67.45,nike sportswear
NIR82O005-K13,panties,game royaluniversity blue,19.95,nike underwear
N1242A26M-H11,fussballschuh nocken,hyper crimson black white,169.99,nike performance
NI121A0EJ-G11,jogginghose,dark beetrootmetallic gold,47.95,nike sportswear
N1243E0SA-C11,kurze sporthose,smoke greysunset pulse,19.95,nike performance
N1282H01R-K11,badeshorts,laser blue,44.95,nike performance
NIR82O005-K12,panties,blue,15.92,nike underwear
NI126C00C-K13,jogginghose,dark raisin,29.95,nike sportswear
NI126C00C-K12,jogginghose,pacific bluegreen spark,28.45,nike sportswear
NI111A0PH-C11,sneaker low,photon dustwhitemetallic silver,149.95,nike sportswear
NI121D0L7-I11,tshirt basic,champagne,24.95,nike sportswear
N1241E12F-C11,jogginghose,carbon heathersmoke grey,39.95,nike performance
NI122S0E1-K11,kapuzenpullover,midnight navyblack,109.95,nike sportswear
NI122S0FM-Q11,sweatshirt,blackwhite,69.95,nike sportswear
NI122O0CE-H12,tshirt basic,university goldwhite,19.0,nike sportswear
N1243E0RH-Q11,vereinsmannschaften,blacksafety orange,39.99,nike performance
N1241D14P-Q11,vereinsmannschaften,blackpink beam,24.99,nike performance
N1241E15O-K12,tights,obsidianwhite,24.95,nike performance
NI123G03A-Q11,tshirt print,black,19.95,nike sportswear
NI122T03V-C11,trainingsjacke,particle greywhiteblack,74.88,nike sportswear
N1241D165-C13,funktionsshirt,light pumicedark teal green,24.95,nike performance
NI113D09O-Q11,sneaker low,blackmagic flamingolight thistlepollen rise,59.9,nike sportswear
N1242G0JZ-Q11,vereinsmannschaften,blackblacknew green,119.84,nike performance
NI111A0JT-C11,badesandale,smoke greyvoltblackgrey fog,75.0,nike sportswear
N1243G0EO-A11,kapuzenpullover,white wolf grey,44.99,nike performance
N1242E1LX-N11,jogginghose,light armyblack,35.95,nike performance
N1243E0X1-Q11,jogginghose,schwarzweiss,26.05,nike performance
N1242D3S5-K11,vereinsmannschaften,game royal,34.95,nike performance
N1243F07D-C11,laufjacke,grau,39.95,nike performance
N1241E1A4-K12,kurze sporthose,obsidianroyal bluewhitewhite,34.95,nike performance
N1241E1A4-K11,kurze sporthose,aquamarinetropical twistwhite,34.99,nike performance
N1244E0S9-A11,torwarthandschuh,whitehyper crimsonblack,94.95,nike performance
N1242D2UZ-Q11,tshirt basic,blackwhite,24.9,nike performance
N1242D36Z-Q11,tshirt print,blackvoltwhite,35.95,nike performance
N1243E0NH-K11,kurze sporthose,valerian bluelaser crimson,34.99,nike performance
N1242A249-K11,laufschuh neutral,thunder bluepure platinumoff noirchile redwhitedeep ocean,74.95,nike performance
N1242E1CH-G11,kurze sporthose,university redblack,29.65,nike performance
N1242L08A-Q11,schweissband,schwarzweiss,17.99,nike performance
N1241N06G-Q11,tagesrucksack,blackwhite,44.99,nike performance
N1243A15S-G11,fussballschuh nocken,bright crimsonmetallic silver,53.15,nike performance
NI121J0GN-C11,sweatjacke,oatmeal heatherlight bonewhite,44.95,nike sportswear
NI153I00R-J11,tagesrucksack,pinkpinklight smoke grey,24.95,nike sportswear
NI123D04L-J11,jumpsuit,pink foam,19.95,nike sportswear
N1241A0ZS-Q11,laufschuh stabilitaet,blackwhitecrimson pulseiron grey,94.99,nike performance
N1241A0ZS-Q12,laufschuh stabilitaet,blackwhiteanthracite,92.15,nike performance
NI111A0NP-A11,sneaker low,whitepink glowpure platinumglacier iceillusion greenspeed yellow,95.95,nike sportswear
N1242D45C-A11,funktionsshirt,weissschwarz,22.1,nike performance
NI121D0J8-Q11,langarmshirt,black,35.95,nike sportswear
N1242D3TL-M11,vereinsmannschaften,firflat opal,89.95,nike performance
NI112O0JM-D11,sneaker low,pure platinumaquamarinesmoke greywhiteblack,149.95,nike sportswear
NI121S02D-I11,shorts,iced lilacdigital pink,30.0,nike sportswear
NI116D052-C11,sneaker low,smoke greysunset pulseblacksapphire,76.95,nike sportswear
N1241E0XO-Q11,tights,blackdark smoke grey,55.5,nike performance
N1241E19O-Q11,tights,blackpurple chalkclear,67.95,nike performance
N1242D3LO-Q11,tshirt basic,black white,17.0,nike performance
N1242E1PS-Q11,jogginghose,blacksaturn goldwhite,44.95,nike performance
NI121J0GC-C11,sweatshirt,purple smokedark raisinpink foamwhite,49.95,nike sportswear
NI442A03X-Q11,golfschuh,blackfirecement grey,149.95,nike golf
NI153M012-K11,hut,green abyss,19.95,nike sportswear
N1243B0LB-J11,badesandale,arctic punchwhite,35.95,nike performance
N1252N001-Q11,tagesrucksack,schwarz,52.58,nike performance
NI111A0TT-A11,sneaker low,white flash crimson blue fury,65.79,nike sportswear
NI111A0U5-A11,sneaker low,white,139.95,nike sportswear
NI121J0F7-A11,kapuzenpullover,whiteblack,38.95,nike sportswear
N1242E1JD-Q11,jogginghose,blackiron grey,55.95,nike performance
NI122E09E-N11,jogginghose,medium khaki,44.95,nike sportswear
N1243D1BR-G11,tshirt print,university red,19.95,nike performance
N1242D49W-A11,tshirt print,weissschwarz,54.2,nike performance
N1241A0Z8-Q13,laufschuh neutral,blackpure platinumreflect silverwhite,97.49,nike performance
N1241A0Z8-Q12,laufschuh neutral,blackanthracite,103.95,nike performance
N1242D3PW-G11,tshirt basic,multicolor,22.1,nike performance
N1241A0Z8-Q11,laufschuh neutral,blackaurora greendark moke greyobsidian mistfire pinkfootball grey,89.9,nike performance
N1242D3PW-G12,tshirt basic,multicolor,23.49,nike performance
NI121A09P-B11,jogginghose,coconut milkblack,39.95,nike sportswear
NI122E06X-A11,jogginghose,whiteblack,100.0,nike sportswear
NI112N02N-Q11,sneaker high,black white onyx,55.99,nike sportswear
N1243A0PL-K11,laufschuh neutral,neutral indigolight carbonobsidianblackwhite,42.74,nike performance
N1242E1LD-C11,jogginghose,particle greyblack,74.95,nike performance
N1241A0XK-M11,fahrradschuh,green glowdark smoke greyinfinite lilaclaser orange,119.95,nike performance
N1242A23D-A11,fussballschuh multinocken,whiteblackmetallic silvervolt,79.95,nike performance
NI122O0I2-Q11,tshirt print,blackwhite,34.0,nike sportswear
N1241I0A3-I11,sportbh leichter stuetzkraft,platinum violetblack,35.95,nike performance
NI126B01U-Q11,jogginghose,blackdark smoke grey,44.95,nike sportswear
N1241N078-T11,sonstige accessoires,bright mangoblack,19.95,nike performance
NI154Q02B-A11,cap,white,24.95,nike sportswear
NI114D0DP-A11,sneaker low,whitemetallic silver,68.0,nike sportswear
NS421001H-H11,sweatshirt,orange pearlcoconut milk,67.45,nike sb
N1242E1IH-Q11,kurze sporthose,blacksafety orange,39.92,nike performance
NI114D0DP-A16,sneaker low,whiteiron greychlorine blue,79.95,nike sportswear
N1242E1F8-A11,kurze sporthose,whiteold royal,39.92,nike performance
NI126L015-H11,trainingsjacke,atomic orange,44.95,nike sportswear
N1241E0Y7-G11,tights,dark beetroot,39.99,nike performance
NI122F02G-K11,shorts,dark blue,54.95,nike sportswear
N1243A0Z1-H11,fussballschuh nocken,laser orangeblackwhite,38.95,nike performance
NI126L00X-Q11,trainingsjacke,blackgold,49.95,nike sportswear
N1241I0BJ-K11,sport bh,rauchblau,34.99,nike performance
N1242F0OE-Q11,laufjacke,blackteam redviolet dustreflective silver,76.95,nike performance
NI142D04W-G11,jogginghose,bordeauxwhite,69.95,nike sportswear
N1242D3JS-E11,funktionsshirt,tour yellow,32.96,nike performance
NI123G02M-A11,tshirt print,whiteblack,19.55,nike sportswear
NI123G02Q-J11,langarmshirt,pink,19.95,nike sportswear
N1242D383-I11,vereinsmannschaften,field purple,89.95,nike performance
NI114D0DU-C11,sneaker low,smoke greyuniversity redwhitegrey fog,117.83,nike sportswear
NI153M01D-A11,cap,white,15.95,nike sportswear
NI154Q00I-E11,cap,liquid lime,17.95,nike sportswear
NI126K03M-C11,sweatjacke,grey foginfrared,38.45,nike sportswear
NI121D0LR-J11,tshirt print,arctic pink,24.45,nike sportswear
NI121D0M3-J11,top,blackmetallic gold,29.95,nike sportswear
NI124D02G-C11,tshirt print,grey heather,34.95,nike sportswear
NI121J0GB-J12,sweatshirt,pink glazewhite,59.95,nike sportswear
NI121J0GB-J11,sweatshirt,fireberrywhite,44.95,nike sportswear
N1244E0KJ-A11,cap,black,24.95,nike performance
N1241A0XM-A14,laufschuh neutral,whitelight zitronbright mango,107.95,nike performance
N1242D2YP-Q11,funktionsshirt,black,24.9,nike performance
N1282H01B-H11,badeshorts,total orange,27.95,nike performance
N1242A1R2-K11,laufschuh neutral,blackwhiteuniversity bluelaser orange,125.99,nike performance
N1242A232-K11,multicourt tennisschuh,chlorine bluecyberblackwhite,70.15,nike performance
N1242D33G-C11,tshirt print,grey fog,18.65,nike performance
NI442D03X-A11,tshirt print,white,64.95,nike golf
N1241D1GW-K13,tshirt basic,copablack,44.99,nike performance
N1241D1GW-K11,tshirt basic,obsidianwhite,44.95,nike performance
NI123G03X-J11,tshirt print,hyper pink,15.25,nike sportswear
N1241B0RW-802,jogginghose,blackcool grey,49.95,nike performance
N1241D1NF-Q11,tshirt basic,schwarzweiss,22.99,nike performance
N1242A24C-Q12,laufschuh neutral,blackwhiteiron grey,127.95,nike performance
NS411A00X-A11,sneaker high,wit,52.49,nike sb
N1242A24C-Q11,laufschuh neutral,blackiron greywhite,135.95,nike performance
NI442E019-Q11,outdoorhose,blackdark smoke grey,179.95,nike golf
NI122F03H-N12,shorts,medium olive,39.99,nike sportswear
N1242A23C-G11,fussballschuh multinocken,bright crimsonmetallic silver,43.95,nike performance
N1242E1M4-L11,kurze sporthose,dark teal greenblackreflective silver,49.99,nike performance
NI121D0JO-H11,tshirt print,orange chalkwhitelaser orange,44.95,nike sportswear
N1242A21Q-A11,fussballschuh nocken,whiteblackhyper royalmetallic silver,48.95,nike performance
N1241A0XQ-J11,trainingsfitnessschuh,fire pinkmagic embersummit white,100.0,nike performance
NI153I00W-M11,sportbeutel,green abysswhite,11.95,nike sportswear
NI122F04T-Q11,jogginghose,blackwhite,41.15,nike sportswear
N1283C00Y-Q11,bikini,black,37.95,nike performance
NI111A0P8-A11,sneaker low,whitehyper pinkconcordpure platinumblack,65.95,nike sportswear
NI122O0CF-A11,langarmshirt,whiteblack,24.95,nike sportswear
NI126D023-G11,trainingsanzug,university redblackwhite,44.95,nike sportswear
NI122S0GT-Q12,sweatshirt,black,54.95,nike sportswear
NI122O0L8-I11,langarmshirt,silver lilac,24.55,nike sportswear
NI154O00R-J12,tagesrucksack,iced lilacblackwhite,39.95,nike sportswear
N1242E1DS-Q11,kurze sporthose,blackhabanero redhabanero red,31.45,nike performance
NI122S0GT-Q11,sweatshirt,anthracite,54.95,nike sportswear
NI122S0H5-Q11,strickpullover,black,74.95,nike sportswear
NI126G03N-B11,tshirt print,desert sandwhite,24.95,nike sportswear
NI111A0PV-Q11,sneaker low,blackwhite,109.95,nike sportswear
NI121D0K4-Q11,tshirt print,black,34.99,nike sportswear
N1241A0X7-C11,laufschuh neutral,platinum tintblackpink blasttotal orangelemon,129.99,nike performance
NI114D0DU-C12,sneaker low,wolf greyuniversity redblack,119.0,nike sportswear
NI111A0RU-I11,sneaker low,violet ashblacksunset pulse,134.95,nike sportswear
N1242G0I2-C11,vereinsmannschaften,dark grey heatherblack,119.95,nike performance
NI116D06O-A12,sneaker low,whitebright crimsonvoltindigo burst,54.95,nike sportswear
N1242D3LV-G11,funktionsshirt,multicolor,35.99,nike performance
N1243F06W-K11,trainingsjacke,deep oceanaquamarinevolt,39.95,nike performance
N1242L08X-I11,torwarthandschuh,lilaschwarzgruen,149.95,nike performance
NI123K01T-J11,sweatshirt,fireberryblackwhite,38.15,nike sportswear
N1241D1GR-H11,tshirt basic,arctic orange,44.95,nike performance
NI114D09A-A11,sneaker low,whiteplatinumpure platinum,119.95,nike sportswear
NI116D06O-A11,sneaker low,whiteblack,54.95,nike sportswear
